期貨商代號,名稱,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計
S920999,凱基證券自營,0,0,0,0,7.000000000000000000,6.000000000000000000,461.0000000000000000,0,0,0,0,0,319.0000000000000000,793.0000000000000000,0,0,0,0,0,0,570.0000000000000000,0,0,0,0,0,1625.000000000000000,2195.000000000000000,0,0,0,0,0,0,514.0000000000000000,0,0,0,0,0,1362.000000000000000,1876.000000000000000,0,0,0,0,0,0,858.0000000000000000,0,0,0,0,0,1105.000000000000000,1963.000000000000000,0,0,0,0,0,0,1026.000000000000000,0,0,0,0,0,716.0000000000000000,1742.000000000000000,0,0,0,0,0,0,501.0000000000000000,0,0,0,0,0,574.0000000000000000,1075.000000000000000,0,0,0,0,18.00000000000000000,10.00000000000000000,2357.000000000000000,0,0,0,0,0,1094.000000000000000,3479.000000000000000,0,0,0,0,16.00000000000000000,0,1450.000000000000000,0,0,0,0,0,991.000000000000000,2457.000000000000000,0,0,0,0,15.00000000000000000,0,1091.000000000000000,0,0,0,0,0,1193.000000000000000,2299.000000000000000,0,0,0,0,11.00000000000000000,0,1515.000000000000000,0,0,0,0,0,979.000000000000000,2505.000000000000000
S538000,第一金證券,0,0,546.0000000000000000,0,26.00000000000000000,44.00000000000000000,737.0000000000000000,0,0,0,0,0,4.000000000000000000,1357.000000000000000,0,0,566.0000000000000000,0,38.00000000000000000,26.00000000000000000,511.0000000000000000,0,0,0,0,2.000000000000000000,7.000000000000000000,1150.000000000000000,0,0,541.0000000000000000,0,27.00000000000000000,32.00000000000000000,787.0000000000000000,0,0,0,0,1.000000000000000000,8.000000000000000000,1396.000000000000000,0,0,641.0000000000000000,0,33.00000000000000000,29.00000000000000000,783.0000000000000000,0,0,0,0,1.000000000000000000,1.000000000000000000,1488.000000000000000,0,0,693.0000000000000000,0,42.00000000000000000,27.00000000000000000,918.0000000000000000,0,0,0,0,0,9.000000000000000000,1689.000000000000000,0,0,780.0000000000000000,0,35.00000000000000000,34.00000000000000000,607.0000000000000000,0,0,0,0,1.000000000000000000,26.00000000000000000,1483.000000000000000,0,0,1014.000000000000000,0,62.00000000000000000,74.00000000000000000,951.000000000000000,0,0,0,0,1.000000000000000000,32.00000000000000000,2134.000000000000000,0,0,710.0000000000000000,0,22.00000000000000000,53.00000000000000000,763.0000000000000000,0,0,0,0,1.000000000000000000,3.000000000000000000,1552.000000000000000,0,0,640.0000000000000000,0,34.00000000000000000,51.00000000000000000,809.0000000000000000,0,0,0,0,0,41.00000000000000000,1575.000000000000000,0,0,955.000000000000000,0,29.00000000000000000,108.0000000000000000,1192.000000000000000,0,0,0,0,0,12.00000000000000000,2296.000000000000000
S653000,大眾證券,0,0,506.0000000000000000,0,20.00000000000000000,47.00000000000000000,542.0000000000000000,0,0,0,1.000000000000000000,0,24.00000000000000000,1140.000000000000000,0,0,372.0000000000000000,0,21.00000000000000000,29.00000000000000000,365.0000000000000000,0,0,2.000000000000000000,0,0,20.00000000000000000,809.0000000000000000,0,0,424.0000000000000000,0,15.00000000000000000,16.00000000000000000,439.0000000000000000,0,0,2.000000000000000000,1.000000000000000000,0,10.00000000000000000,907.0000000000000000,0,0,472.0000000000000000,0,31.00000000000000000,38.00000000000000000,342.0000000000000000,0,0,1.000000000000000000,0,0,4.000000000000000000,888.0000000000000000,0,0,571.0000000000000000,0,36.00000000000000000,89.00000000000000000,621.0000000000000000,0,0,8.000000000000000000,0,0,16.00000000000000000,1341.000000000000000,0,0,405.0000000000000000,0,14.00000000000000000,43.00000000000000000,381.0000000000000000,0,0,2.000000000000000000,0,0,11.00000000000000000,856.0000000000000000,0,0,705.0000000000000000,0,44.00000000000000000,46.00000000000000000,615.0000000000000000,0,0,1.000000000000000000,0,0,27.00000000000000000,1438.000000000000000,0,0,597.0000000000000000,0,25.00000000000000000,47.00000000000000000,818.0000000000000000,0,0,2.000000000000000000,0,0,14.00000000000000000,1503.000000000000000,0,0,578.0000000000000000,0,48.00000000000000000,58.00000000000000000,622.0000000000000000,0,0,1.000000000000000000,0,0,30.00000000000000000,1337.000000000000000,0,0,784.0000000000000000,0,33.00000000000000000,40.00000000000000000,1019.000000000000000,0,0,4.000000000000000000,0,0,12.00000000000000000,1892.000000000000000
S856000,新光證券,0,0,354.0000000000000000,0,30.00000000000000000,35.00000000000000000,460.0000000000000000,0,0,1.000000000000000000,0,0,15.00000000000000000,895.0000000000000000,0,0,320.0000000000000000,0,29.00000000000000000,30.00000000000000000,595.0000000000000000,0,0,2.000000000000000000,0,1.000000000000000000,12.00000000000000000,989.000000000000000,0,0,281.0000000000000000,0,20.00000000000000000,34.00000000000000000,557.0000000000000000,0,0,0,0,1.000000000000000000,24.00000000000000000,917.0000000000000000,0,0,332.0000000000000000,0,35.00000000000000000,30.00000000000000000,536.0000000000000000,0,0,0,0,6.000000000000000000,5.000000000000000000,944.000000000000000,0,0,344.0000000000000000,0,25.00000000000000000,28.00000000000000000,513.0000000000000000,0,0,0,0,3.000000000000000000,0,913.0000000000000000,0,0,394.0000000000000000,0,15.00000000000000000,14.00000000000000000,425.0000000000000000,0,0,0,0,0,9.000000000000000000,857.0000000000000000,0,0,1261.000000000000000,0,53.00000000000000000,58.00000000000000000,1050.000000000000000,0,0,20.00000000000000000,0,6.000000000000000000,10.00000000000000000,2458.000000000000000,0,0,527.0000000000000000,0,4.000000000000000000,19.00000000000000000,901.0000000000000000,0,0,0,0,0,55.00000000000000000,1506.000000000000000,0,0,318.0000000000000000,0,11.00000000000000000,26.00000000000000000,716.0000000000000000,0,0,0,0,0,13.00000000000000000,1084.000000000000000,0,0,489.0000000000000000,0,9.000000000000000000,52.00000000000000000,742.0000000000000000,0,0,0,0,0,26.00000000000000000,1318.000000000000000
S526000,大慶證券,0,0,534.0000000000000000,0,32.00000000000000000,48.00000000000000000,677.0000000000000000,0,0,2.000000000000000000,0,4.000000000000000000,13.00000000000000000,1310.000000000000000,0,0,331.0000000000000000,0,21.00000000000000000,42.00000000000000000,499.0000000000000000,0,0,0,0,0,10.00000000000000000,903.0000000000000000,0,0,396.0000000000000000,0,19.00000000000000000,47.00000000000000000,580.0000000000000000,0,0,0,0,0,12.00000000000000000,1054.000000000000000,0,0,494.0000000000000000,0,40.00000000000000000,103.0000000000000000,480.0000000000000000,0,0,5.000000000000000000,0,0,17.00000000000000000,1139.000000000000000,0,0,541.0000000000000000,0,28.00000000000000000,92.00000000000000000,570.0000000000000000,0,0,2.000000000000000000,0,0,8.000000000000000000,1241.000000000000000,0,0,416.0000000000000000,0,23.00000000000000000,48.00000000000000000,377.0000000000000000,0,0,2.000000000000000000,0,0,8.000000000000000000,874.0000000000000000,0,0,766.0000000000000000,0,45.00000000000000000,104.0000000000000000,1017.000000000000000,0,0,4.000000000000000000,0,2.000000000000000000,27.00000000000000000,1965.000000000000000,0,0,635.0000000000000000,0,19.00000000000000000,60.00000000000000000,552.0000000000000000,0,0,0,0,0,10.00000000000000000,1276.000000000000000,0,0,515.0000000000000000,0,42.00000000000000000,66.00000000000000000,583.0000000000000000,0,0,0,0,0,6.000000000000000000,1212.000000000000000,0,0,607.0000000000000000,0,70.00000000000000000,68.00000000000000000,773.0000000000000000,0,0,0,0,0,18.00000000000000000,1536.000000000000000
S518000,太平洋證券,0,0,517.0000000000000000,0,65.00000000000000000,21.00000000000000000,408.0000000000000000,0,0,2.000000000000000000,0,2.000000000000000000,17.00000000000000000,1032.000000000000000,0,0,415.0000000000000000,0,33.00000000000000000,12.00000000000000000,367.0000000000000000,0,0,2.000000000000000000,0,2.000000000000000000,47.00000000000000000,878.0000000000000000,0,0,479.0000000000000000,0,48.00000000000000000,18.00000000000000000,412.0000000000000000,0,0,1.000000000000000000,0,0,36.00000000000000000,994.000000000000000,0,0,497.0000000000000000,0,57.00000000000000000,12.00000000000000000,493.0000000000000000,0,0,0,0,0,19.00000000000000000,1078.000000000000000,0,0,514.0000000000000000,0,40.00000000000000000,14.00000000000000000,477.0000000000000000,0,0,10.00000000000000000,0,0,24.00000000000000000,1079.000000000000000,0,0,386.0000000000000000,0,5.000000000000000000,37.00000000000000000,432.0000000000000000,0,0,0,0,0,13.00000000000000000,873.0000000000000000,0,0,801.0000000000000000,0,32.00000000000000000,35.00000000000000000,822.0000000000000000,0,0,2.000000000000000000,0,0,38.00000000000000000,1730.000000000000000,0,0,542.0000000000000000,0,30.00000000000000000,7.000000000000000000,498.0000000000000000,0,0,0,0,4.000000000000000000,36.00000000000000000,1117.000000000000000,0,0,462.0000000000000000,0,42.00000000000000000,23.00000000000000000,511.0000000000000000,0,0,0,0,2.000000000000000000,41.00000000000000000,1081.000000000000000,0,0,623.0000000000000000,0,54.00000000000000000,43.00000000000000000,488.0000000000000000,0,0,2.000000000000000000,0,4.000000000000000000,37.00000000000000000,1251.000000000000000
S653999,大眾證券自營,0,0,0,0,28.00000000000000000,4.000000000000000000,1133.000000000000000,0,0,0,0,0,0,1165.000000000000000,0,0,0,0,4.000000000000000000,4.000000000000000000,891.0000000000000000,0,0,0,0,0,0,899.0000000000000000,0,0,0,0,24.00000000000000000,4.000000000000000000,688.0000000000000000,0,0,0,0,0,0,716.0000000000000000,0,0,0,0,64.00000000000000000,12.00000000000000000,1313.000000000000000,0,0,0,0,0,0,1389.000000000000000,0,0,0,0,6.000000000000000000,1.000000000000000000,1085.000000000000000,0,0,0,0,0,0,1092.000000000000000,0,0,0,0,4.000000000000000000,4.000000000000000000,1305.000000000000000,0,0,0,0,0,0,1313.000000000000000,0,0,0,0,8.000000000000000000,8.000000000000000000,1115.000000000000000,0,0,0,0,0,0,1131.000000000000000,0,0,0,0,2.000000000000000000,1.000000000000000000,1024.000000000000000,0,0,0,0,0,0,1027.000000000000000,0,0,0,0,8.000000000000000000,0,1592.000000000000000,0,0,0,0,0,0,1600.000000000000000,0,0,0,0,18.00000000000000000,18.00000000000000000,1407.000000000000000,0,0,0,0,0,0,1443.000000000000000
S889999,大和國泰證券自營,0,0,3.000000000000000000,0,38.00000000000000000,11.00000000000000000,80.00000000000000000,0,0,11.00000000000000000,0,0,0,143.0000000000000000,0,0,11.00000000000000000,0,92.00000000000000000,44.00000000000000000,178.0000000000000000,0,0,57.00000000000000000,0,0,0,382.0000000000000000,0,0,19.00000000000000000,0,108.0000000000000000,58.00000000000000000,233.0000000000000000,0,0,51.00000000000000000,0,0,0,469.0000000000000000,0,0,17.00000000000000000,0,122.0000000000000000,56.00000000000000000,283.0000000000000000,0,0,91.00000000000000000,0,0,0,569.0000000000000000,0,0,7.000000000000000000,0,26.00000000000000000,16.00000000000000000,136.0000000000000000,0,0,10.00000000000000000,0,0,0,195.0000000000000000,0,0,1.000000000000000000,0,10.00000000000000000,18.00000000000000000,140.0000000000000000,0,0,0,0,0,0,169.0000000000000000,0,0,28.00000000000000000,0,122.0000000000000000,101.0000000000000000,269.0000000000000000,0,0,51.00000000000000000,0,0,0,571.0000000000000000,0,0,182.0000000000000000,0,367.0000000000000000,244.0000000000000000,1121.000000000000000,0,0,95.0000000000000000,0,0,0,2009.000000000000000,0,0,571.0000000000000000,0,1127.000000000000000,713.0000000000000000,1033.000000000000000,0,0,324.0000000000000000,0,0,0,3768.000000000000000,0,0,483.0000000000000000,0,1378.000000000000000,165.0000000000000000,2434.000000000000000,0,0,244.0000000000000000,20.00000000000000000,0,0,4724.000000000000000
S551999,永豐金證券自營,0,0,2.000000000000000000,0,48.00000000000000000,18.00000000000000000,82.00000000000000000,0,0,4.000000000000000000,0,0,250.0000000000000000,404.0000000000000000,0,0,0,0,24.00000000000000000,24.00000000000000000,23.00000000000000000,0,0,0,0,0,213.0000000000000000,284.0000000000000000,0,0,0,0,1.000000000000000000,2.000000000000000000,36.00000000000000000,0,0,0,0,0,594.0000000000000000,633.0000000000000000,0,0,4.000000000000000000,0,8.000000000000000000,26.00000000000000000,93.0000000000000000,0,0,31.00000000000000000,0,0,571.0000000000000000,733.0000000000000000,0,0,1.000000000000000000,0,6.000000000000000000,57.00000000000000000,134.0000000000000000,0,0,69.00000000000000000,0,0,384.0000000000000000,651.0000000000000000,0,0,1.000000000000000000,0,6.000000000000000000,27.00000000000000000,45.00000000000000000,0,0,42.00000000000000000,0,0,977.000000000000000,1098.000000000000000,0,0,3.000000000000000000,0,42.00000000000000000,155.0000000000000000,340.0000000000000000,0,0,56.00000000000000000,0,0,716.0000000000000000,1312.000000000000000,0,0,1.000000000000000000,0,15.00000000000000000,40.00000000000000000,337.0000000000000000,0,0,154.0000000000000000,0,0,1067.000000000000000,1614.000000000000000,0,0,0,0,30.00000000000000000,99.0000000000000000,304.0000000000000000,0,0,125.0000000000000000,0,0,783.0000000000000000,1341.000000000000000,0,0,564.0000000000000000,0,0,54.00000000000000000,2366.000000000000000,0,0,212.0000000000000000,0,0,860.0000000000000000,4056.000000000000000
F013999,大華期貨股份有限公司,0,0,348.0000000000000000,0,122.0000000000000000,17.00000000000000000,375.0000000000000000,0,0,146.0000000000000000,0,0,0,1008.000000000000000,0,0,106.0000000000000000,0,90.00000000000000000,11.00000000000000000,249.0000000000000000,0,0,38.00000000000000000,0,0,0,494.0000000000000000,0,0,726.0000000000000000,0,66.00000000000000000,10.00000000000000000,432.0000000000000000,0,0,47.00000000000000000,0,0,0,1281.000000000000000,0,0,496.0000000000000000,0,109.0000000000000000,43.00000000000000000,725.0000000000000000,0,0,55.00000000000000000,0,0,0,1428.000000000000000,0,0,368.0000000000000000,0,22.00000000000000000,52.00000000000000000,331.0000000000000000,0,0,41.00000000000000000,0,0,0,814.0000000000000000,0,0,7.000000000000000000,0,6.000000000000000000,4.000000000000000000,12.00000000000000000,0,0,34.00000000000000000,0,0,0,63.00000000000000000,0,0,171.0000000000000000,0,77.00000000000000000,44.00000000000000000,447.0000000000000000,0,0,56.00000000000000000,0,0,0,795.0000000000000000,0,0,562.0000000000000000,0,158.0000000000000000,22.00000000000000000,425.0000000000000000,0,0,84.00000000000000000,0,0,0,1251.000000000000000,0,0,672.0000000000000000,0,432.0000000000000000,236.0000000000000000,854.0000000000000000,0,0,98.0000000000000000,0,0,0,2292.000000000000000,0,0,783.0000000000000000,0,280.0000000000000000,237.0000000000000000,1452.000000000000000,0,0,243.0000000000000000,0,0,0,2995.000000000000000
S157999,香港商法國興業證券,0,0,0,0,0,2.000000000000000000,143.0000000000000000,0,0,10.00000000000000000,12.00000000000000000,46.00000000000000000,866.0000000000000000,1079.000000000000000,0,0,0,0,1.000000000000000000,0,219.0000000000000000,0,0,24.00000000000000000,32.00000000000000000,62.00000000000000000,10.00000000000000000,348.0000000000000000,0,0,0,0,14.00000000000000000,3.000000000000000000,129.0000000000000000,0,0,68.00000000000000000,35.00000000000000000,44.00000000000000000,54.00000000000000000,347.0000000000000000,0,0,0,0,8.000000000000000000,7.000000000000000000,146.0000000000000000,0,0,44.00000000000000000,10.00000000000000000,70.00000000000000000,344.0000000000000000,629.0000000000000000,0,0,0,0,14.00000000000000000,0,147.0000000000000000,0,0,14.00000000000000000,12.00000000000000000,70.00000000000000000,290.0000000000000000,547.0000000000000000,0,0,0,0,3.000000000000000000,5.000000000000000000,191.0000000000000000,0,0,10.00000000000000000,5.000000000000000000,42.00000000000000000,183.0000000000000000,439.0000000000000000,0,0,0,0,11.00000000000000000,17.00000000000000000,79.00000000000000000,0,0,26.00000000000000000,14.00000000000000000,58.00000000000000000,680.0000000000000000,885.0000000000000000,0,0,0,0,23.00000000000000000,1.000000000000000000,85.00000000000000000,0,0,22.00000000000000000,28.00000000000000000,70.00000000000000000,517.0000000000000000,746.0000000000000000,0,0,0,0,7.000000000000000000,6.000000000000000000,91.00000000000000000,0,0,36.00000000000000000,34.00000000000000000,86.00000000000000000,182.0000000000000000,442.0000000000000000,0,0,0,0,15.00000000000000000,2.000000000000000000,287.0000000000000000,0,0,212.0000000000000000,180.0000000000000000,50.00000000000000000,541.0000000000000000,1287.000000000000000
S159000,花旗環球國際證券,0,0,0,0,0,0,568.0000000000000000,0,0,0,0,0,0,568.0000000000000000,0,0,0,0,0,0,250.0000000000000000,0,0,0,0,0,0,250.0000000000000000,0,0,0,0,0,0,1302.000000000000000,0,0,0,0,0,0,1302.000000000000000,0,0,0,0,0,0,880.0000000000000000,0,0,0,0,0,0,880.0000000000000000,0,0,0,0,0,0,852.0000000000000000,0,0,0,0,0,0,852.0000000000000000,0,0,0,0,0,0,1269.000000000000000,0,0,0,0,0,0,1269.000000000000000,0,0,0,0,0,0,709.0000000000000000,0,0,0,0,0,0,709.0000000000000000,0,0,0,0,0,0,558.0000000000000000,0,0,0,0,0,0,558.0000000000000000,0,0,0,0,0,0,1081.000000000000000,0,0,0,0,0,0,1081.000000000000000,0,0,0,0,0,0,187.0000000000000000,0,0,0,0,0,0,187.0000000000000000
S147000,台灣摩根士丹利證券,0,0,0,0,0,0,842.0000000000000000,0,0,0,0,0,0,842.0000000000000000,0,0,0,0,0,0,341.0000000000000000,0,0,0,0,0,0,341.0000000000000000,0,0,0,0,0,0,390.0000000000000000,0,0,0,0,0,0,390.0000000000000000,0,0,0,0,4.000000000000000000,0,180.0000000000000000,0,0,0,0,0,0,184.0000000000000000,0,0,0,0,4.000000000000000000,0,70.00000000000000000,0,0,0,0,0,0,74.00000000000000000,0,0,0,0,0,147.0000000000000000,0,0,0,0,0,0,0,147.0000000000000000,0,0,0,0,0,0,267.0000000000000000,0,0,0,0,0,0,267.0000000000000000,0,0,0,0,0,48.00000000000000000,1776.000000000000000,0,0,0,0,0,0,1824.000000000000000,0,0,0,0,174.0000000000000000,156.0000000000000000,1426.000000000000000,0,0,110.0000000000000000,0,0,0,1866.000000000000000,0,0,0,0,228.0000000000000000,90.00000000000000000,2931.000000000000000,0,0,46.00000000000000000,0,0,0,3295.000000000000000
S144000,美林證券,0,0,50.00000000000000000,0,0,0,2.000000000000000000,0,0,0,0,0,0,52.00000000000000000,0,0,116.0000000000000000,0,0,0,189.0000000000000000,0,0,0,0,0,0,305.0000000000000000,0,0,90.00000000000000000,0,0,0,163.0000000000000000,0,0,0,0,0,0,253.0000000000000000,0,0,142.0000000000000000,0,106.0000000000000000,0,382.0000000000000000,0,0,0,0,0,0,630.0000000000000000,0,0,65.00000000000000000,0,0,0,149.0000000000000000,0,0,0,0,0,0,214.0000000000000000,0,0,187.0000000000000000,0,0,0,391.0000000000000000,0,0,0,0,0,0,578.0000000000000000,0,0,172.0000000000000000,0,38.00000000000000000,0,1144.000000000000000,0,0,0,0,0,0,1354.000000000000000,0,0,76.00000000000000000,0,455.0000000000000000,0,382.0000000000000000,0,0,0,0,0,0,913.0000000000000000,0,0,157.0000000000000000,0,1585.000000000000000,0,1326.000000000000000,0,0,0,0,0,0,3068.000000000000000,0,0,109.0000000000000000,0,33.00000000000000000,0,1116.000000000000000,0,0,0,0,0,0,1258.000000000000000
S109000,台灣工銀證券,0,0,141.0000000000000000,0,30.00000000000000000,30.00000000000000000,171.0000000000000000,0,0,0,0,0,20.00000000000000000,392.0000000000000000,0,0,148.0000000000000000,0,2.000000000000000000,19.00000000000000000,144.0000000000000000,0,0,0,0,0,10.00000000000000000,323.0000000000000000,0,0,133.0000000000000000,0,35.00000000000000000,8.000000000000000000,201.0000000000000000,0,0,0,0,0,0,377.0000000000000000,0,0,125.0000000000000000,0,14.00000000000000000,8.000000000000000000,177.0000000000000000,0,0,0,0,0,1.000000000000000000,325.0000000000000000,0,0,194.0000000000000000,0,3.000000000000000000,5.000000000000000000,214.0000000000000000,0,0,0,0,0,5.000000000000000000,421.0000000000000000,0,0,155.0000000000000000,0,1.000000000000000000,6.000000000000000000,185.0000000000000000,0,0,0,0,0,2.000000000000000000,349.0000000000000000,0,0,348.0000000000000000,0,10.00000000000000000,23.00000000000000000,382.0000000000000000,0,0,0,0,0,19.00000000000000000,782.0000000000000000,0,0,287.0000000000000000,0,7.000000000000000000,18.00000000000000000,188.0000000000000000,0,0,0,0,0,50.00000000000000000,550.0000000000000000,0,0,299.0000000000000000,0,25.00000000000000000,20.00000000000000000,194.0000000000000000,0,0,0,0,0,12.00000000000000000,550.0000000000000000,0,0,335.0000000000000000,0,8.000000000000000000,16.00000000000000000,298.0000000000000000,0,0,0,0,0,31.00000000000000000,688.0000000000000000
S153000,港商德意志台北分公司,0,0,0,0,7.000000000000000000,0,361.0000000000000000,0,0,0,0,0,0,368.0000000000000000,0,0,0,0,0,0,395.0000000000000000,0,0,0,0,0,0,395.0000000000000000,0,0,0,0,0,0,113.0000000000000000,0,0,0,0,0,0,113.0000000000000000,0,0,0,0,224.0000000000000000,0,132.0000000000000000,0,0,0,0,0,0,356.0000000000000000,0,0,0,0,0,0,158.0000000000000000,0,0,0,0,0,0,158.0000000000000000,0,0,0,0,0,0,106.0000000000000000,0,0,0,0,0,0,106.0000000000000000,0,0,0,0,267.0000000000000000,0,556.0000000000000000,0,0,0,0,0,0,823.0000000000000000,0,0,0,0,0,300.0000000000000000,502.0000000000000000,0,0,0,0,0,0,802.0000000000000000,0,0,0,0,1645.000000000000000,430.0000000000000000,879.0000000000000000,0,0,0,0,0,0,2954.000000000000000,0,0,0,0,0,0,133.0000000000000000,0,0,0,0,0,0,133.0000000000000000
S218000,亞東證券,0,0,114.0000000000000000,0,1.000000000000000000,17.00000000000000000,191.0000000000000000,0,0,0,0,0,0,323.0000000000000000,0,0,130.0000000000000000,0,2.000000000000000000,0,151.0000000000000000,0,0,0,0,5.000000000000000000,0,288.0000000000000000,0,0,167.0000000000000000,0,1.000000000000000000,3.000000000000000000,153.0000000000000000,0,0,0,0,0,0,324.0000000000000000,0,0,147.0000000000000000,0,0,6.000000000000000000,145.0000000000000000,0,0,0,0,0,0,298.0000000000000000,0,0,160.0000000000000000,0,1.000000000000000000,6.000000000000000000,209.0000000000000000,0,0,0,0,0,0,376.0000000000000000,0,0,101.0000000000000000,0,2.000000000000000000,2.000000000000000000,107.0000000000000000,0,0,0,0,0,0,212.0000000000000000,0,0,210.0000000000000000,0,6.000000000000000000,9.000000000000000000,284.0000000000000000,0,0,0,0,0,0,509.0000000000000000,0,0,231.0000000000000000,0,4.000000000000000000,14.00000000000000000,184.0000000000000000,0,0,0,0,0,2.000000000000000000,435.0000000000000000,0,0,216.0000000000000000,0,4.000000000000000000,0,357.0000000000000000,0,0,0,0,6.000000000000000000,3.000000000000000000,586.0000000000000000,0,0,263.0000000000000000,0,6.000000000000000000,25.00000000000000000,240.0000000000000000,0,0,0,0,6.000000000000000000,20.00000000000000000,560.0000000000000000
S700999,兆豐證券自營,0,0,14.00000000000000000,0,0,2.000000000000000000,54.00000000000000000,0,0,0,0,0,0,70.00000000000000000,0,0,100.0000000000000000,0,0,0,40.00000000000000000,0,0,0,0,0,0,140.0000000000000000,0,0,22.00000000000000000,0,0,0,50.00000000000000000,0,0,0,0,0,0,72.00000000000000000,0,0,72.00000000000000000,0,0,4.000000000000000000,60.00000000000000000,0,0,0,0,0,0,136.0000000000000000,0,0,123.0000000000000000,0,0,4.000000000000000000,119.0000000000000000,0,0,0,0,0,0,246.0000000000000000,0,0,62.00000000000000000,0,0,0,91.00000000000000000,0,0,0,0,0,0,153.0000000000000000,0,0,230.0000000000000000,0,2.000000000000000000,6.000000000000000000,126.0000000000000000,0,0,0,0,0,0,364.0000000000000000,0,0,193.0000000000000000,0,0,2.000000000000000000,85.00000000000000000,0,0,0,0,0,0,280.0000000000000000,0,0,143.0000000000000000,0,0,0,70.00000000000000000,0,0,0,0,0,0,213.0000000000000000,0,0,2121.000000000000000,0,0,2.000000000000000000,131.0000000000000000,0,0,0,0,0,0,2254.000000000000000
S616000,中國信託證券,0,0,160.0000000000000000,0,6.000000000000000000,8.000000000000000000,182.0000000000000000,0,0,0,0,9.000000000000000000,0,365.0000000000000000,0,0,131.0000000000000000,0,11.00000000000000000,3.000000000000000000,202.0000000000000000,0,0,0,0,8.000000000000000000,0,355.0000000000000000,0,0,119.0000000000000000,0,8.000000000000000000,3.000000000000000000,191.0000000000000000,0,0,0,0,1.000000000000000000,4.000000000000000000,326.0000000000000000,0,0,151.0000000000000000,0,2.000000000000000000,5.000000000000000000,187.0000000000000000,0,0,0,0,0,1.000000000000000000,346.0000000000000000,0,0,132.0000000000000000,0,3.000000000000000000,3.000000000000000000,197.0000000000000000,0,0,0,0,2.000000000000000000,1.000000000000000000,338.0000000000000000,0,0,115.0000000000000000,0,1.000000000000000000,3.000000000000000000,259.0000000000000000,0,0,0,0,0,3.000000000000000000,381.0000000000000000,0,0,160.0000000000000000,0,15.00000000000000000,8.000000000000000000,340.0000000000000000,0,0,0,0,1.000000000000000000,5.000000000000000000,529.0000000000000000,0,0,111.0000000000000000,0,11.00000000000000000,10.00000000000000000,173.0000000000000000,0,0,0,0,5.000000000000000000,5.000000000000000000,315.0000000000000000,0,0,92.00000000000000000,0,9.000000000000000000,5.000000000000000000,189.0000000000000000,0,0,0,0,4.000000000000000000,0,299.0000000000000000,0,0,126.0000000000000000,0,7.000000000000000000,3.000000000000000000,190.0000000000000000,0,0,0,0,1.000000000000000000,1.000000000000000000,328.0000000000000000
S126999,宏遠證券自營,0,0,0,0,0,0,199.0000000000000000,0,0,0,0,0,0,199.0000000000000000,0,0,0,0,0,0,193.0000000000000000,0,0,0,0,0,0,193.0000000000000000,0,0,0,0,0,0,160.0000000000000000,0,0,0,0,0,0,160.0000000000000000,0,0,0,0,0,0,202.0000000000000000,0,0,0,0,0,0,202.0000000000000000,0,0,0,0,0,0,338.0000000000000000,0,0,0,0,0,0,338.0000000000000000,0,0,0,0,0,0,100.0000000000000000,0,0,0,0,0,0,100.0000000000000000,0,0,0,0,0,0,650.0000000000000000,0,0,0,0,0,0,650.0000000000000000,0,0,0,0,0,10.00000000000000000,445.0000000000000000,0,0,0,0,0,0,455.0000000000000000,0,0,0,0,0,0,215.0000000000000000,0,0,0,0,0,0,215.0000000000000000,0,0,0,0,0,0,565.0000000000000000,0,0,0,0,0,0,565.0000000000000000
